enrollee_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,target_label,experience_num,last_new_job_num,company_size_num,experience_group,city_group,training_group,job_change_flag
23135,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,7,100-500,Funded Startup,1,16,0,Stay,7,1,4,Mid,High,Low,No
14312,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Unknown,Unknown,>4,113,0,Stay,7,5,4,Mid,High,Very High,No
18947,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,8,0,Stay,21,1,7,Senior,High,Low,No
25374,city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,25,0,Stay,9,5,4,Mid,High,Low,No
14693,city_159,0.843,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,70,0,Stay,6,1,8,Mid,High,High,No
24809,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,3,10/49,Public Sector,1,51,1,Job Change,3,1,2,Junior,High,High,Yes
26101,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Unknown,18,10000+,Pvt Ltd,2,25,0,Stay,18,2,8,Senior,High,Low,No
27475,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,2,90,1,Job Change,21,2,4,Senior,High,High,Yes
8693,city_105,0.794,Unknown,Has relevent experience,no_enrollment,Masters,Business Degree,18,Unknown,Unknown,1,50,0,Stay,18,1,4,Senior,High,Medium,No
30520,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Public Sector,2,130,0,Stay,6,2,5,Mid,High,Very High,No
27957,city_23,0.899,Male,No relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,1,41,0,Stay,9,1,6,Mid,High,Medium,No
29845,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,104,0,Stay,8,1,4,Mid,Medium,Very High,No
20320,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,11,0,Stay,21,1,4,Senior,High,Low,No
28367,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Unknown,Unknown,1,25,1,Job Change,16,1,4,Senior,High,Low,Yes
32145,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,Arts,16,<10,Pvt Ltd,>4,36,0,Stay,16,5,1,Senior,High,Medium,No
22438,city_165,0.903,Unknown,No relevent experience,no_enrollment,Graduate,Business Degree,4,10000+,Pvt Ltd,1,200,0,Stay,4,1,8,Junior,High,Very High,No
19000,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,17,0,Stay,14,5,3,Senior,High,Low,No
29364,city_89,0.925,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14,Unknown,Unknown,1,11,1,Job Change,14,1,4,Senior,High,Low,Yes
8544,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Early Stage Startup,1,6,1,Job Change,9,1,2,Mid,Medium,Low,Yes
31725,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Unknown,1,5,0,Stay,4,1,1,Junior,High,Low,No
7977,city_67,0.855,Unknown,Has relevent experience,Unknown,Graduate,STEM,10,10/49,Unknown,2,298,0,Stay,10,2,2,Mid,High,Very High,No
15491,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Funded Startup,2,23,0,Stay,21,2,5,Senior,High,Low,No
1024,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,4,9,0,Stay,4,4,4,Junior,High,Low,No
23782,city_114,0.926,Male,No relevent experience,Full time course,High School,Unknown,11,Unknown,Unknown,1,48,0,Stay,11,1,4,Senior,High,Medium,No
15787,city_104,0.924,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,,43,1,Job Change,4,1,4,Junior,High,Medium,Yes
15921,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,30,0,Stay,21,5,4,Senior,High,Medium,No
26686,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,77,0,Stay,7,1,4,Mid,High,High,No
30873,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Funded Startup,1,157,0,Stay,13,1,2,Senior,High,Very High,No
15311,city_99,0.915,Male,No relevent experience,Full time course,High School,Unknown,7,Unknown,Unknown,never,138,1,Job Change,7,0,4,Mid,High,Very High,Yes
31789,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,>4,11,0,Stay,13,5,7,Senior,High,Low,No
20374,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,4,56,0,Stay,9,4,3,Mid,High,High,No
25390,city_126,0.479,Unknown,No relevent experience,Unknown,Graduate,STEM,3,50-99,Pvt Ltd,,23,1,Job Change,3,1,3,Junior,Low,Low,Yes
22867,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,>4,18,0,Stay,9,5,4,Mid,Low,Low,No
6024,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,110,1,Job Change,21,0,3,Senior,High,Very High,Yes
33206,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,3,55,0,Stay,21,3,4,Senior,High,High,No
17676,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Humanities,4,50-99,Pvt Ltd,2,25,0,Stay,4,2,3,Junior,High,Low,No
9339,city_180,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Unknown,Unknown,3,57,0,Stay,3,3,4,Junior,Medium,High,No
20616,city_162,0.767,Female,Has relevent experience,no_enrollment,Masters,STEM,17,Unknown,Unknown,3,10,1,Job Change,17,3,4,Senior,High,Low,Yes
6755,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,3,51,1,Job Change,5,3,3,Junior,Medium,High,Yes
24361,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,109,0,Stay,10,5,4,Mid,High,Very High,No
26923,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,51,1,Job Change,11,5,8,Senior,High,High,Yes
8045,city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,3,<10,Pvt Ltd,1,129,1,Job Change,3,1,1,Junior,Medium,Very High,Yes
12920,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,10000+,Pvt Ltd,>4,70,0,Stay,21,5,8,Senior,High,High,No
11666,city_67,0.855,Male,No relevent experience,Full time course,High School,Unknown,8,10/49,Pvt Ltd,1,18,0,Stay,8,1,2,Mid,High,Low,No
28166,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Early Stage Startup,>4,25,0,Stay,21,5,3,Senior,High,Low,No
32928,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,28,1,Job Change,9,1,2,Mid,High,Medium,Yes
16576,city_41,0.8270000000000001,Unknown,No relevent experience,Part time course,Graduate,STEM,2,10/49,Pvt Ltd,1,246,0,Stay,2,1,2,Junior,High,Very High,No
29896,city_103,0.92,Female,No relevent experience,no_enrollment,Phd,STEM,14,1000-4999,NGO,1,55,0,Stay,14,1,6,Senior,High,High,No
10921,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,4,22,1,Job Change,10,4,2,Mid,High,Low,Yes
23071,city_1,0.847,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,67,0,Stay,10,1,3,Mid,High,High,No
20016,city_16,0.91,Unknown,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,2,68,0,Stay,21,2,5,Senior,High,High,No
7154,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Unknown,1,53,0,Stay,7,1,3,Mid,High,High,No
24112,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,104,0,Stay,21,5,3,Senior,Medium,Very High,No
30290,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Unknown,Unknown,2,102,1,Job Change,15,2,4,Senior,Medium,Very High,Yes
14193,city_102,0.804,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,2,11,1,Job Change,0,2,3,Entry,High,Low,Yes
25260,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Public Sector,>4,38,0,Stay,21,5,4,Senior,High,Medium,No
12517,city_71,0.884,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,53,0,Stay,21,5,4,Senior,High,High,No
14050,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Funded Startup,2,3,1,Job Change,12,2,5,Senior,Medium,Low,Yes
10283,city_142,0.727,Male,No relevent experience,Part time course,Masters,STEM,5,500-999,Public Sector,1,17,0,Stay,5,1,5,Junior,Medium,Low,No
23221,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,2,70,0,Stay,21,2,4,Senior,High,High,No
17731,city_77,0.83,Male,Has relevent experience,Full time course,Graduate,STEM,14,100-500,Pvt Ltd,1,136,0,Stay,14,1,4,Senior,High,Very High,No
4793,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,30,0,Stay,12,1,3,Senior,High,Medium,No
31703,city_21,0.624,Unknown,Has relevent experience,Unknown,Unknown,Unknown,5,Unknown,Unknown,1,139,1,Job Change,5,1,4,Junior,Medium,Very High,Yes
5726,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Unknown,Unknown,1,32,0,Stay,16,1,4,Senior,High,Medium,No
32770,city_21,0.624,Male,No relevent experience,no_enrollment,Unknown,Unknown,1,Unknown,Pvt Ltd,never,56,1,Job Change,1,0,4,Entry,Medium,High,Yes
11576,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,3,<10,Early Stage Startup,,8,0,Stay,3,1,1,Junior,High,Low,No
4771,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Unknown,3,6,0,Stay,5,3,2,Junior,High,Low,No
18465,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,133,0,Stay,8,1,3,Mid,High,Very High,No
33229,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,Humanities,9,Unknown,Unknown,1,44,0,Stay,9,1,4,Mid,High,Medium,No
11123,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,26,0,Stay,4,1,3,Junior,High,Medium,No
32142,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Public Sector,1,12,0,Stay,19,1,4,Senior,High,Low,No
20559,city_104,0.924,Male,No relevent experience,Full time course,High School,Unknown,4,50-99,Pvt Ltd,2,13,0,Stay,4,2,3,Junior,High,Low,No
30950,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,6,0,Stay,21,2,4,Senior,High,Low,No
18510,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,135,1,Job Change,10,1,8,Mid,Medium,Very High,Yes
30839,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,23,0,Stay,21,5,2,Senior,High,Low,No
26491,city_79,0.698,Unknown,No relevent experience,Unknown,Unknown,Unknown,2,Unknown,Unknown,,97,0,Stay,2,1,4,Junior,Medium,High,No
13808,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,High School,Unknown,3,<10,Early Stage Startup,1,9,0,Stay,3,1,1,Junior,High,Low,No
28825,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,5000-9999,Pvt Ltd,1,18,1,Job Change,8,1,7,Mid,Medium,Low,Yes
25875,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,2,17,0,Stay,6,2,4,Mid,Low,Low,No
5014,city_103,0.92,Unknown,No relevent experience,no_enrollment,High School,Unknown,6,Unknown,Unknown,1,78,0,Stay,6,1,4,Mid,High,High,No
12672,city_114,0.926,Male,Has relevent experience,Unknown,High School,Unknown,17,10/49,Pvt Ltd,2,138,0,Stay,17,2,2,Senior,High,Very High,No
18041,city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,127,0,Stay,7,1,3,Mid,Medium,Very High,No
17767,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,26,0,Stay,10,1,3,Mid,Medium,Medium,No
25434,city_16,0.91,Unknown,Has relevent experience,no_enrollment,High School,Unknown,19,100-500,Pvt Ltd,1,17,1,Job Change,19,1,4,Senior,High,Low,Yes
11868,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,3,12,0,Stay,17,3,8,Senior,High,Low,No
16131,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,90,0,Stay,21,5,8,Senior,High,High,No
24474,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,Unknown,2,50-99,Funded Startup,1,4,0,Stay,2,1,3,Junior,High,Low,No
20121,city_114,0.926,Unknown,No relevent experience,no_enrollment,High School,Unknown,<1,Unknown,Unknown,,57,1,Job Change,0,1,4,Entry,High,High,Yes
30997,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Unknown,>4,80,0,Stay,11,5,7,Senior,High,High,No
7345,city_50,0.8959999999999999,Male,No relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,never,188,0,Stay,4,0,4,Junior,High,Very High,No
24055,city_149,0.6890000000000001,Unknown,Has relevent experience,Full time course,Graduate,STEM,1,Unknown,Unknown,1,18,1,Job Change,1,1,4,Entry,Medium,Low,Yes
6265,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Early Stage Startup,1,101,0,Stay,8,1,2,Mid,High,Very High,No
9729,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,18,0,Stay,21,4,8,Senior,High,Low,No
19391,city_19,0.682,Female,Has relevent experience,Unknown,Graduate,STEM,4,Unknown,Unknown,3,82,1,Job Change,4,3,4,Junior,Medium,High,Yes
25946,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,3,80,0,Stay,16,3,4,Senior,High,High,No
21803,city_114,0.926,Male,No relevent experience,Unknown,High School,Unknown,2,Unknown,Unknown,1,120,0,Stay,2,1,4,Junior,High,Very High,No
22688,city_128,0.527,Unknown,No relevent experience,Full time course,Graduate,STEM,<1,50-99,Pvt Ltd,1,18,0,Stay,0,1,3,Entry,Low,Low,No
11609,city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,33,1,Job Change,6,1,4,Mid,High,Medium,Yes
388,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,101,0,Stay,21,5,8,Senior,High,Very High,No
13729,city_145,0.555,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,2,3,1,Job Change,3,2,4,Junior,Low,Low,Yes
8551,city_103,0.92,Female,No relevent experience,no_enrollment,High School,Unknown,<1,Unknown,Unknown,never,182,0,Stay,0,0,4,Entry,High,Very High,No
30852,city_98,0.949,Male,No relevent experience,no_enrollment,High School,Unknown,7,100-500,Pvt Ltd,>4,288,0,Stay,7,5,4,Mid,High,Very High,No
3576,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Masters,STEM,<1,10000+,Pvt Ltd,1,52,0,Stay,0,1,8,Entry,High,High,No
27472,city_94,0.698,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,Unknown,Unknown,1,92,1,Job Change,4,1,4,Junior,Medium,High,Yes
26934,city_114,0.926,Unknown,Has relevent experience,Part time course,Graduate,STEM,9,<10,Funded Startup,1,67,0,Stay,9,1,1,Mid,High,High,No
32325,city_143,0.74,Unknown,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,never,17,1,Job Change,5,0,4,Junior,Medium,Low,Yes
21860,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,100-500,Other,>4,6,0,Stay,21,5,4,Senior,High,Low,No
911,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,1,37,1,Job Change,12,1,2,Senior,High,Medium,Yes
30107,city_118,0.722,Male,No relevent experience,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,1,55,0,Stay,3,1,4,Junior,Medium,High,No
19619,city_93,0.865,Unknown,Has relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,121,0,Stay,4,1,8,Junior,High,Very High,No
3642,city_155,0.556,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,4,1,Job Change,3,1,3,Junior,Low,Low,Yes
2943,city_57,0.866,Other,No relevent experience,Full time course,High School,Unknown,1,Unknown,Pvt Ltd,never,37,0,Stay,1,0,4,Entry,High,Medium,No
32885,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,2,7,0,Stay,12,2,2,Senior,High,Low,No
27406,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,50,0,Stay,12,1,8,Senior,High,Medium,No
14913,city_114,0.926,Female,Has relevent experience,Part time course,Graduate,STEM,4,10/49,Funded Startup,2,214,0,Stay,4,2,2,Junior,High,Very High,No
16485,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,1,50-99,Pvt Ltd,,34,0,Stay,1,1,3,Entry,Medium,Medium,No
15812,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,25,0,Stay,10,5,4,Mid,High,Low,No
14059,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,66,0,Stay,5,1,3,Junior,High,High,No
22215,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1,9,1,Job Change,10,1,2,Mid,Medium,Low,Yes
12739,city_83,0.923,Unknown,No relevent experience,Full time course,High School,Unknown,7,50-99,Unknown,,108,0,Stay,7,1,3,Mid,High,Very High,No
32384,city_73,0.754,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,96,0,Stay,3,1,8,Junior,High,High,No
28707,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Public Sector,1,14,0,Stay,3,1,4,Junior,Medium,Low,No
10374,city_162,0.767,Male,Has relevent experience,no_enrollment,High School,Unknown,12,Unknown,Unknown,1,68,0,Stay,12,1,4,Senior,High,High,No
28952,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,1,12,1,Job Change,3,1,4,Junior,High,Low,Yes
21142,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,55,0,Stay,9,2,3,Mid,High,High,No
33099,city_36,0.893,Other,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,4,11,0,Stay,13,4,6,Senior,High,Low,No
8130,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,31,0,Stay,11,2,4,Senior,High,Medium,No
32813,city_173,0.878,Male,No relevent experience,Full time course,Graduate,Humanities,2,1000-4999,Pvt Ltd,1,17,0,Stay,2,1,6,Junior,High,Low,No
15188,city_103,0.92,Male,Has relevent experience,Part time course,Masters,Humanities,12,5000-9999,NGO,1,30,0,Stay,12,1,7,Senior,High,Medium,No
26752,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,4,17,0,Stay,13,4,8,Senior,High,Low,No
33107,city_71,0.884,Unknown,Has relevent experience,Part time course,Masters,STEM,6,10/49,Early Stage Startup,1,70,0,Stay,6,1,2,Mid,High,High,No
20808,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,2,246,0,Stay,9,2,3,Mid,Medium,Very High,No
12596,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Unknown,Unknown,4,96,1,Job Change,12,4,4,Senior,High,High,Yes
15505,city_114,0.926,Unknown,Has relevent experience,Full time course,Graduate,STEM,5,<10,Unknown,2,100,0,Stay,5,2,1,Junior,High,High,No
7238,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,10,Unknown,Unknown,never,24,1,Job Change,10,0,4,Mid,Medium,Low,Yes
10507,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,never,250,0,Stay,21,0,4,Senior,High,Very High,No
23468,city_142,0.727,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,1,88,1,Job Change,21,1,4,Senior,Medium,High,Yes
9509,city_103,0.92,Unknown,Has relevent experience,Unknown,Unknown,Unknown,12,Unknown,Unknown,3,64,0,Stay,12,3,4,Senior,High,High,No
33272,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,19,<10,Early Stage Startup,2,24,0,Stay,19,2,1,Senior,High,Low,No
24491,city_141,0.763,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,288,0,Stay,12,1,3,Senior,High,Very High,No
6146,city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,102,0,Stay,7,1,6,Mid,High,Very High,No
14794,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Unknown,Unknown,1,73,0,Stay,9,1,4,Mid,High,High,No
20578,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,2,35,1,Job Change,21,2,4,Senior,High,Medium,Yes
1890,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,33,0,Stay,14,5,7,Senior,Medium,Medium,No
5483,city_67,0.855,Female,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,35,0,Stay,21,5,4,Senior,High,Medium,No
10999,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,152,0,Stay,21,1,3,Senior,High,Very High,No
31258,city_24,0.698,Male,No relevent experience,no_enrollment,Graduate,No Major,7,100-500,Pvt Ltd,4,5,1,Job Change,7,4,4,Mid,Medium,Low,Yes
6424,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,176,0,Stay,10,1,3,Mid,High,Very High,No
7287,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,15,100-500,Pvt Ltd,1,330,0,Stay,15,1,4,Senior,High,Very High,No
