Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
52430,Alpha Innovations,Display,All Ages,45 days,Instagram,0.14,12044,4.31,Miami,German,342,1776,4,Fashionistas,8/23/2021
52431,NexGen Systems,Search,Women 25-34,45 days,YouTube,0.11,11311,3.59,New York,French,274,7372,6,Foodies,8/24/2021
52432,NexGen Systems,Influencer,Men 25-34,30 days,Website,0.07,12442,7.91,Chicago,Spanish,447,1518,9,Fashionistas,8/25/2021
52433,NexGen Systems,Search,Women 25-34,15 days,Website,0.05,5384,7.94,Miami,German,472,6296,1,Foodies,8/26/2021
52434,Innovate Industries,Influencer,Men 18-24,15 days,Instagram,0.02,12309,6.45,Houston,German,146,7748,8,Tech Enthusiasts,8/27/2021
52435,NexGen Systems,Display,Women 25-34,30 days,Instagram,0.13,5380,7.19,Miami,Mandarin,136,1058,1,Health & Wellness,8/28/2021
52436,NexGen Systems,Social Media,Men 25-34,45 days,Facebook,0.07,7548,5.3,Chicago,Mandarin,830,6619,1,Outdoor Adventurers,8/29/2021
52437,Alpha Innovations,Email,Women 25-34,15 days,Facebook,0.02,7696,6.92,Miami,Spanish,200,9169,2,Foodies,8/30/2021
52438,NexGen Systems,Display,All Ages,15 days,Facebook,0.14,13576,6.13,Miami,Mandarin,901,2039,10,Fashionistas,8/31/2021
52439,TechCorp,Influencer,All Ages,45 days,Facebook,0.09,13402,4.98,Houston,Mandarin,458,5529,7,Health & Wellness,9/1/2021
52440,NexGen Systems,Social Media,Men 25-34,30 days,Google Ads,0.05,11104,6.1,New York,French,895,8446,1,Tech Enthusiasts,9/2/2021
52441,NexGen Systems,Social Media,Women 35-44,60 days,Google Ads,0.11,17933,5.76,Miami,French,115,7385,5,Foodies,9/3/2021
52442,DataTech Solutions,Social Media,Women 25-34,45 days,Instagram,0.08,5874,3.97,Miami,Spanish,648,2406,7,Fashionistas,9/4/2021
52443,NexGen Systems,Email,Men 25-34,15 days,YouTube,0.02,13888,4.97,Los Angeles,Mandarin,993,5420,1,Fashionistas,9/5/2021
52444,Alpha Innovations,Influencer,Women 35-44,45 days,YouTube,0.06,10815,4.97,New York,German,756,3003,4,Outdoor Adventurers,9/6/2021
52445,Alpha Innovations,Display,All Ages,15 days,Facebook,0.08,18100,3.05,Los Angeles,German,862,2884,7,Outdoor Adventurers,9/7/2021
52446,TechCorp,Email,Women 35-44,45 days,Website,0.04,18203,6.38,New York,Spanish,309,4183,3,Foodies,9/8/2021
52447,Innovate Industries,Display,Women 35-44,45 days,Email,0.01,16394,2.25,Los Angeles,Spanish,620,9617,8,Foodies,9/9/2021
52448,Alpha Innovations,Display,Women 25-34,45 days,Email,0.05,16770,7.99,Miami,German,736,3287,3,Tech Enthusiasts,9/10/2021
52449,DataTech Solutions,Social Media,Men 18-24,60 days,Facebook,0.07,18068,7.22,New York,Spanish,168,3196,7,Tech Enthusiasts,9/11/2021
52450,DataTech Solutions,Display,Women 25-34,15 days,Google Ads,0.07,9303,7.76,Miami,English,368,3961,10,Tech Enthusiasts,9/12/2021
52451,NexGen Systems,Display,Men 18-24,30 days,Google Ads,0.02,13392,3.11,Miami,Spanish,962,1566,7,Outdoor Adventurers,9/13/2021
52452,DataTech Solutions,Social Media,Women 35-44,45 days,Google Ads,0.14,15977,3.03,Chicago,Spanish,821,2028,4,Fashionistas,9/14/2021
52453,DataTech Solutions,Email,Women 25-34,60 days,Email,0.04,18707,3.22,Miami,Mandarin,648,5001,6,Outdoor Adventurers,9/15/2021
52454,Innovate Industries,Email,All Ages,30 days,Email,0.09,7854,6.54,Chicago,French,720,1315,1,Outdoor Adventurers,9/16/2021
52455,DataTech Solutions,Social Media,Men 25-34,15 days,Website,0.08,11324,4.03,Houston,German,399,9546,1,Health & Wellness,9/17/2021
52456,TechCorp,Social Media,Women 25-34,30 days,Website,0.05,9568,4.06,Chicago,Mandarin,216,7780,7,Outdoor Adventurers,9/18/2021
52457,TechCorp,Search,Women 25-34,45 days,YouTube,0.08,9639,4.4,New York,French,316,8554,6,Foodies,9/19/2021
52458,TechCorp,Display,Men 18-24,60 days,YouTube,0.05,5867,3.44,Los Angeles,Mandarin,448,3629,6,Health & Wellness,9/20/2021
52459,Innovate Industries,Search,All Ages,15 days,Facebook,0.1,19899,4.14,Miami,Mandarin,871,3015,6,Foodies,9/21/2021
52460,DataTech Solutions,Email,All Ages,30 days,YouTube,0.02,15667,7.22,Los Angeles,Spanish,909,5717,4,Health & Wellness,9/22/2021
52461,Alpha Innovations,Email,Women 25-34,60 days,Google Ads,0.04,5535,7.54,Miami,Spanish,432,2322,2,Health & Wellness,9/23/2021
52462,DataTech Solutions,Email,Men 25-34,45 days,Google Ads,0.03,6787,5,Miami,Spanish,569,9250,7,Foodies,9/24/2021
52463,Innovate Industries,Social Media,Women 35-44,15 days,Instagram,0.11,7865,5.96,Houston,English,322,4441,3,Foodies,9/25/2021
52464,TechCorp,Email,Women 35-44,15 days,Instagram,0.13,9580,4.76,New York,French,793,2195,1,Outdoor Adventurers,9/26/2021
52465,Alpha Innovations,Email,Women 35-44,15 days,Email,0.11,10979,6.09,Los Angeles,Spanish,620,5155,10,Tech Enthusiasts,9/27/2021
52466,TechCorp,Social Media,Women 35-44,45 days,Email,0.02,11936,2.95,New York,Spanish,398,4576,2,Health & Wellness,9/28/2021
52467,NexGen Systems,Display,All Ages,45 days,Email,0.06,9700,6.38,Chicago,Mandarin,138,3789,8,Foodies,9/29/2021
52468,NexGen Systems,Social Media,Women 25-34,30 days,Google Ads,0.05,6251,7.07,Houston,English,662,9664,4,Outdoor Adventurers,9/30/2021
52469,TechCorp,Email,Women 35-44,60 days,Google Ads,0.06,9239,5.02,New York,French,839,7813,1,Fashionistas,10/1/2021
52470,DataTech Solutions,Display,Women 25-34,45 days,Facebook,0.07,12853,4.51,Miami,French,405,8268,4,Tech Enthusiasts,10/2/2021
52471,Innovate Industries,Display,Men 25-34,45 days,Facebook,0.1,13355,5,Miami,German,753,6813,9,Health & Wellness,10/3/2021
52472,TechCorp,Influencer,All Ages,45 days,Email,0.12,9921,6.26,Miami,Mandarin,212,5636,2,Outdoor Adventurers,10/4/2021
52473,NexGen Systems,Social Media,Men 18-24,15 days,Google Ads,0.08,11393,7.41,Chicago,French,156,8723,5,Outdoor Adventurers,10/5/2021
52474,TechCorp,Social Media,Women 25-34,45 days,YouTube,0.1,6526,3.66,Miami,German,277,9306,9,Foodies,10/6/2021
52475,NexGen Systems,Display,Women 25-34,45 days,YouTube,0.05,15859,5.94,Miami,Spanish,297,4889,1,Health & Wellness,10/7/2021
52476,DataTech Solutions,Display,Women 25-34,15 days,Instagram,0.1,19953,4.98,Miami,Mandarin,349,1249,7,Health & Wellness,10/8/2021
52477,TechCorp,Search,Men 25-34,30 days,Email,0.02,9990,6.94,Houston,German,634,7668,8,Tech Enthusiasts,10/9/2021
52478,NexGen Systems,Social Media,All Ages,15 days,Instagram,0.11,12523,3.1,Houston,English,634,5218,4,Outdoor Adventurers,10/10/2021
52479,Innovate Industries,Email,Women 35-44,60 days,Facebook,0.13,10345,6.63,Chicago,Spanish,490,8127,1,Health & Wellness,10/11/2021
52480,Innovate Industries,Email,Men 18-24,45 days,Instagram,0.09,8598,4.69,Houston,French,261,3733,10,Tech Enthusiasts,10/12/2021
52481,Alpha Innovations,Social Media,Men 18-24,60 days,Instagram,0.11,9052,5.99,New York,German,493,6761,6,Outdoor Adventurers,10/13/2021
52482,DataTech Solutions,Email,Women 25-34,15 days,Instagram,0.1,16214,6.19,New York,Spanish,157,7605,8,Fashionistas,10/14/2021
52483,TechCorp,Display,Men 18-24,15 days,YouTube,0.04,8398,3.3,New York,French,132,3505,3,Fashionistas,10/15/2021
52484,TechCorp,Display,Women 25-34,45 days,Google Ads,0.09,19167,6.57,Chicago,French,532,5837,9,Fashionistas,10/16/2021
52485,Innovate Industries,Search,Men 25-34,45 days,YouTube,0.08,10998,2.87,Los Angeles,German,636,2961,2,Foodies,10/17/2021
52486,TechCorp,Influencer,Men 18-24,45 days,Email,0.09,5438,5.08,Houston,French,106,7623,5,Outdoor Adventurers,10/18/2021
52487,DataTech Solutions,Social Media,Men 18-24,60 days,Email,0.07,14336,7.91,Houston,English,342,6557,7,Health & Wellness,10/19/2021
52488,TechCorp,Email,Men 25-34,60 days,Instagram,0.13,19687,5.73,Chicago,English,951,4271,8,Outdoor Adventurers,10/20/2021
52489,DataTech Solutions,Influencer,Men 18-24,15 days,Website,0.09,13961,6.2,New York,Spanish,169,3198,6,Outdoor Adventurers,10/21/2021
52490,Innovate Industries,Email,Women 25-34,15 days,Instagram,0.15,12747,2.93,New York,French,783,2180,8,Foodies,10/22/2021
52491,Alpha Innovations,Display,Men 18-24,30 days,Instagram,0.14,12248,6.03,Houston,Mandarin,617,2507,5,Fashionistas,10/23/2021
52492,DataTech Solutions,Search,All Ages,45 days,Email,0.15,7217,7.5,Miami,German,496,5875,4,Health & Wellness,10/24/2021
52493,Alpha Innovations,Social Media,Women 25-34,15 days,Instagram,0.06,8997,4.85,Houston,German,814,3367,5,Fashionistas,10/25/2021
52494,NexGen Systems,Display,Men 18-24,15 days,Email,0.13,13957,5.34,Los Angeles,French,231,3386,10,Tech Enthusiasts,10/26/2021
52495,DataTech Solutions,Search,Women 35-44,30 days,Instagram,0.13,10147,6.39,Los Angeles,German,163,8126,9,Outdoor Adventurers,10/27/2021
52496,Innovate Industries,Email,Women 25-34,60 days,Facebook,0.11,8135,6.74,Los Angeles,English,794,6332,5,Outdoor Adventurers,10/28/2021
52497,Innovate Industries,Search,Women 35-44,60 days,Instagram,0.09,15875,6.08,Houston,German,818,8425,3,Health & Wellness,10/29/2021
52498,Alpha Innovations,Search,Women 35-44,60 days,YouTube,0.08,9583,3.88,New York,English,114,6918,9,Fashionistas,10/30/2021
52499,DataTech Solutions,Social Media,Women 35-44,30 days,Website,0.09,5748,6.87,Chicago,Spanish,643,2993,7,Fashionistas,10/31/2021
52500,Innovate Industries,Display,Men 18-24,30 days,YouTube,0.08,13507,3.06,Los Angeles,German,543,9607,4,Outdoor Adventurers,11/1/2021
52501,NexGen Systems,Search,All Ages,30 days,YouTube,0.09,7906,6.2,Miami,Spanish,184,1727,6,Fashionistas,11/2/2021
52502,DataTech Solutions,Search,All Ages,60 days,Email,0.03,10808,2.87,Los Angeles,German,735,5259,9,Outdoor Adventurers,11/3/2021
52503,TechCorp,Influencer,Women 35-44,30 days,YouTube,0.11,13091,5.46,Houston,French,264,4987,2,Outdoor Adventurers,11/4/2021
52504,NexGen Systems,Display,Men 18-24,15 days,Google Ads,0.01,10087,5.26,New York,Spanish,323,1904,7,Foodies,11/5/2021
52505,Alpha Innovations,Social Media,Women 25-34,45 days,YouTube,0.13,6969,6.46,Houston,German,530,2815,5,Tech Enthusiasts,11/6/2021
52506,TechCorp,Search,Women 25-34,45 days,Facebook,0.1,13337,4.41,New York,Mandarin,505,9159,8,Outdoor Adventurers,11/7/2021
52507,TechCorp,Search,Women 25-34,15 days,Facebook,0.13,19429,4.32,Los Angeles,Spanish,826,9964,6,Outdoor Adventurers,11/8/2021
52508,NexGen Systems,Influencer,Women 25-34,60 days,Instagram,0.05,7793,7.18,Miami,Spanish,105,7613,8,Tech Enthusiasts,11/9/2021
52509,Alpha Innovations,Search,Women 35-44,45 days,YouTube,0.07,17488,7.28,Chicago,Mandarin,412,5664,10,Outdoor Adventurers,11/10/2021
52510,TechCorp,Social Media,Women 35-44,60 days,Email,0.06,18416,4.19,Miami,Spanish,616,8047,6,Foodies,11/11/2021
52511,Innovate Industries,Social Media,All Ages,15 days,Instagram,0.08,5738,7.55,Los Angeles,French,595,2377,5,Health & Wellness,11/12/2021
52512,Innovate Industries,Influencer,Men 18-24,60 days,YouTube,0.03,10308,2.73,Miami,Spanish,593,2652,3,Outdoor Adventurers,11/13/2021
52513,NexGen Systems,Social Media,Men 18-24,45 days,Website,0.15,14816,3.08,Chicago,German,651,1325,5,Foodies,11/14/2021
52514,TechCorp,Search,Men 18-24,15 days,Instagram,0.02,12802,3.89,New York,German,383,1086,4,Foodies,11/15/2021
52515,DataTech Solutions,Social Media,Men 25-34,30 days,Website,0.03,15608,6.64,New York,English,978,4356,6,Fashionistas,11/16/2021
52516,Alpha Innovations,Social Media,Women 35-44,45 days,Instagram,0.08,9333,3.69,Los Angeles,Spanish,534,5650,3,Foodies,11/17/2021
52517,DataTech Solutions,Display,Men 18-24,45 days,Website,0.06,17904,2.4,New York,Spanish,769,9058,1,Health & Wellness,11/18/2021
52518,NexGen Systems,Display,Men 25-34,15 days,Google Ads,0.13,17804,3.78,Los Angeles,French,875,2910,9,Foodies,11/19/2021
52519,TechCorp,Social Media,All Ages,30 days,Website,0.02,9666,5.45,New York,German,273,8031,6,Tech Enthusiasts,11/20/2021
52520,NexGen Systems,Display,Men 18-24,30 days,Google Ads,0.1,6787,7.89,Los Angeles,English,525,8857,10,Health & Wellness,11/21/2021
52521,Alpha Innovations,Display,Men 25-34,60 days,Website,0.07,13876,5.89,Miami,English,872,9180,6,Tech Enthusiasts,11/22/2021
52522,DataTech Solutions,Email,Women 35-44,30 days,Website,0.07,12800,4.62,Los Angeles,English,182,1857,10,Outdoor Adventurers,11/23/2021
52523,Alpha Innovations,Email,Men 18-24,45 days,Facebook,0.11,5972,5.74,Chicago,Spanish,635,6666,5,Outdoor Adventurers,11/24/2021
52524,NexGen Systems,Social Media,All Ages,15 days,Google Ads,0.13,11366,5.22,Chicago,Mandarin,740,6709,4,Outdoor Adventurers,11/25/2021
52525,TechCorp,Influencer,Men 18-24,15 days,Google Ads,0.09,11362,2.06,Miami,English,581,2368,1,Fashionistas,11/26/2021
52526,Innovate Industries,Social Media,Men 18-24,15 days,Website,0.01,15246,5.59,Chicago,English,971,9200,1,Foodies,11/27/2021
52527,NexGen Systems,Email,Women 25-34,30 days,YouTube,0.1,8690,4.85,Houston,French,230,1842,8,Foodies,11/28/2021
52528,DataTech Solutions,Email,Men 18-24,45 days,Facebook,0.12,17648,4.23,Los Angeles,Spanish,449,5569,1,Tech Enthusiasts,11/29/2021
52529,DataTech Solutions,Influencer,All Ages,30 days,YouTube,0.11,15546,2.51,Los Angeles,Mandarin,591,8456,7,Outdoor Adventurers,11/30/2021
52530,Alpha Innovations,Email,Women 25-34,30 days,Facebook,0.07,15435,7.07,Miami,English,380,4803,10,Health & Wellness,12/1/2021
52531,DataTech Solutions,Influencer,Women 25-34,30 days,Facebook,0.04,12436,2.66,Los Angeles,French,454,1468,7,Health & Wellness,12/2/2021
52532,TechCorp,Display,Women 35-44,60 days,YouTube,0.11,14452,4.96,Chicago,German,739,4010,10,Outdoor Adventurers,12/3/2021
52533,DataTech Solutions,Social Media,Men 18-24,15 days,Instagram,0.05,16092,3.79,New York,French,952,5151,4,Tech Enthusiasts,12/4/2021
52534,Innovate Industries,Social Media,All Ages,45 days,Instagram,0.1,18582,6.23,New York,German,755,6140,7,Foodies,12/5/2021
52535,Innovate Industries,Email,All Ages,60 days,Website,0.12,7987,7.32,Miami,English,821,9446,9,Foodies,12/6/2021
52536,Innovate Industries,Social Media,All Ages,45 days,YouTube,0.1,14647,7.58,Houston,German,637,9376,7,Outdoor Adventurers,12/7/2021
52537,Alpha Innovations,Influencer,Women 25-34,15 days,Instagram,0.02,12832,5.71,Chicago,French,794,6567,5,Foodies,12/8/2021
52538,Innovate Industries,Social Media,Women 25-34,15 days,Instagram,0.13,19209,4.53,Houston,German,576,5040,3,Fashionistas,12/9/2021
52539,NexGen Systems,Email,Men 25-34,15 days,YouTube,0.08,19066,3.6,New York,English,981,3893,2,Fashionistas,12/10/2021
52540,Innovate Industries,Influencer,Men 18-24,30 days,Google Ads,0.05,17991,2.13,Chicago,Mandarin,775,3554,4,Fashionistas,12/11/2021
52541,DataTech Solutions,Search,Men 25-34,60 days,Website,0.05,5935,6.34,Miami,English,686,6164,9,Outdoor Adventurers,12/12/2021
52542,Innovate Industries,Social Media,Women 35-44,30 days,Google Ads,0.09,10811,5.67,Miami,Mandarin,723,8357,8,Tech Enthusiasts,12/13/2021
52543,Innovate Industries,Influencer,Men 18-24,30 days,Google Ads,0.11,8674,2.4,Chicago,Spanish,380,7839,3,Foodies,12/14/2021
52544,Innovate Industries,Search,Women 35-44,15 days,Facebook,0.04,10775,4.6,New York,Mandarin,967,6449,7,Health & Wellness,12/15/2021
52545,Innovate Industries,Influencer,Women 25-34,45 days,Instagram,0.04,12074,5.87,Los Angeles,Mandarin,812,6058,3,Tech Enthusiasts,12/16/2021
52546,NexGen Systems,Display,Women 25-34,45 days,Facebook,0.06,16167,6.22,Miami,English,834,5870,9,Health & Wellness,12/17/2021
52547,TechCorp,Influencer,Women 35-44,30 days,Instagram,0.03,15637,2.2,Chicago,German,584,9592,9,Outdoor Adventurers,12/18/2021
52548,Alpha Innovations,Influencer,Men 18-24,60 days,YouTube,0.13,14132,5.48,Miami,German,512,5292,6,Outdoor Adventurers,12/19/2021
52549,TechCorp,Social Media,All Ages,45 days,YouTube,0.03,17572,4.22,Houston,French,844,9468,8,Foodies,12/20/2021
52550,Innovate Industries,Email,Women 35-44,15 days,Instagram,0.04,14333,4.72,Los Angeles,English,277,8797,4,Tech Enthusiasts,12/21/2021
52551,TechCorp,Display,Women 35-44,30 days,Email,0.05,19997,2.58,Chicago,German,282,5128,3,Foodies,12/22/2021
52552,Innovate Industries,Display,Women 25-34,60 days,Email,0.12,16584,4.8,Miami,Spanish,298,8475,9,Foodies,12/23/2021
52553,DataTech Solutions,Social Media,Men 18-24,60 days,Email,0.09,19999,3.81,New York,Mandarin,581,3434,9,Health & Wellness,12/24/2021
52554,NexGen Systems,Social Media,Men 25-34,60 days,Website,0.04,8780,3.28,Miami,English,836,5849,4,Outdoor Adventurers,12/25/2021
52555,DataTech Solutions,Email,All Ages,30 days,Instagram,0.09,18877,6.14,New York,Spanish,300,6573,1,Foodies,12/26/2021
52556,Alpha Innovations,Email,Women 25-34,60 days,YouTube,0.1,17516,4.93,Chicago,English,215,5832,1,Tech Enthusiasts,12/27/2021
52557,TechCorp,Search,Women 25-34,30 days,YouTube,0.05,11840,3.44,New York,English,392,8502,8,Fashionistas,12/28/2021
52558,Alpha Innovations,Search,Men 18-24,60 days,Email,0.12,9283,2.39,Miami,German,910,8895,10,Foodies,12/29/2021
52559,Alpha Innovations,Social Media,Women 25-34,15 days,Instagram,0.03,7806,7.55,Miami,German,339,9029,1,Outdoor Adventurers,12/30/2021
52560,Innovate Industries,Social Media,Women 35-44,60 days,Google Ads,0.02,6652,2.33,New York,French,720,4703,2,Tech Enthusiasts,12/31/2021
52561,DataTech Solutions,Influencer,All Ages,60 days,Email,0.05,8950,3.29,Houston,Spanish,355,4326,3,Health & Wellness,1/1/2021
52562,Innovate Industries,Social Media,Women 25-34,30 days,Google Ads,0.13,7324,7.34,Miami,Spanish,476,6566,5,Fashionistas,1/2/2021
52563,Innovate Industries,Display,Women 35-44,30 days,YouTube,0.07,6504,6.95,New York,Mandarin,275,2055,3,Fashionistas,1/3/2021
52564,NexGen Systems,Influencer,All Ages,15 days,Email,0.13,17796,4.14,Los Angeles,Mandarin,309,2902,7,Health & Wellness,1/4/2021
52565,DataTech Solutions,Influencer,Women 25-34,60 days,Instagram,0.11,15697,5.55,Los Angeles,Mandarin,584,6474,1,Health & Wellness,1/5/2021
52566,Alpha Innovations,Email,Men 18-24,30 days,Email,0.07,11163,3.43,New York,French,719,8549,9,Outdoor Adventurers,1/6/2021
52567,TechCorp,Email,Men 18-24,15 days,Google Ads,0.12,9049,2.6,Miami,Mandarin,742,6709,10,Tech Enthusiasts,1/7/2021
52568,Alpha Innovations,Influencer,All Ages,60 days,Facebook,0.04,5038,4.78,Los Angeles,Mandarin,578,8113,2,Outdoor Adventurers,1/8/2021
52569,NexGen Systems,Social Media,Women 35-44,60 days,Email,0.11,9432,4.57,Houston,Mandarin,972,8880,8,Tech Enthusiasts,1/9/2021
52570,TechCorp,Display,Women 35-44,45 days,Email,0.12,5134,4.62,Los Angeles,French,117,4507,3,Foodies,1/10/2021
52571,TechCorp,Influencer,Women 35-44,60 days,Facebook,0.02,15778,2.91,Chicago,Mandarin,528,8122,6,Outdoor Adventurers,1/11/2021
52572,Alpha Innovations,Search,Men 18-24,60 days,Instagram,0.11,12730,6.43,Houston,English,715,2362,10,Outdoor Adventurers,1/12/2021
52573,Alpha Innovations,Display,Women 25-34,45 days,Google Ads,0.14,13832,7.72,Chicago,English,937,9118,8,Fashionistas,1/13/2021
52574,NexGen Systems,Search,Men 18-24,30 days,Google Ads,0.13,15716,3.33,Houston,English,419,1444,3,Fashionistas,1/14/2021
52575,TechCorp,Email,Women 35-44,45 days,YouTube,0.01,13044,2.13,Miami,Spanish,979,8078,8,Outdoor Adventurers,1/15/2021
52576,DataTech Solutions,Social Media,Women 25-34,45 days,Website,0.03,7131,4.05,Houston,French,971,3041,7,Health & Wellness,1/16/2021
52577,TechCorp,Display,All Ages,15 days,Facebook,0.02,8281,6.11,Houston,Mandarin,665,4530,5,Health & Wellness,1/17/2021
52578,DataTech Solutions,Social Media,Women 25-34,45 days,Google Ads,0.12,17126,7.67,Chicago,French,137,8847,6,Fashionistas,1/18/2021
52579,TechCorp,Social Media,All Ages,45 days,Email,0.02,15780,5.52,Chicago,Spanish,818,2400,2,Outdoor Adventurers,1/19/2021
52580,Alpha Innovations,Display,Men 25-34,60 days,Email,0.14,12199,4.1,Chicago,German,458,4469,10,Foodies,1/20/2021
52581,NexGen Systems,Display,Men 25-34,30 days,Instagram,0.11,16098,5.6,Chicago,English,356,8098,7,Health & Wellness,1/21/2021
52582,TechCorp,Display,Men 25-34,60 days,Email,0.05,9643,2.61,New York,French,396,8752,9,Tech Enthusiasts,1/22/2021
52583,TechCorp,Email,Women 25-34,45 days,Facebook,0.07,5794,4.31,Houston,German,684,2079,4,Health & Wellness,1/23/2021
52584,Innovate Industries,Search,Men 25-34,45 days,Instagram,0.06,6036,6.75,Houston,Mandarin,546,3414,5,Foodies,1/24/2021
52585,DataTech Solutions,Search,All Ages,15 days,YouTube,0.12,18350,7.48,Miami,English,291,6044,6,Foodies,1/25/2021
52586,DataTech Solutions,Email,All Ages,30 days,Instagram,0.06,16936,6.13,Chicago,Mandarin,397,3707,5,Fashionistas,1/26/2021
52587,NexGen Systems,Search,Women 35-44,30 days,Website,0.01,14181,7.95,Miami,French,306,6952,8,Foodies,1/27/2021
52588,Alpha Innovations,Email,All Ages,60 days,YouTube,0.08,9852,4.95,Houston,German,978,9477,9,Health & Wellness,1/28/2021
52589,DataTech Solutions,Social Media,Men 18-24,45 days,Website,0.04,16258,4.03,New York,French,915,6580,2,Tech Enthusiasts,1/29/2021
52590,DataTech Solutions,Influencer,Women 35-44,60 days,Google Ads,0.07,7265,7.83,New York,French,787,7796,10,Fashionistas,1/30/2021
52591,DataTech Solutions,Email,Women 35-44,45 days,Facebook,0.07,18795,6.92,New York,French,719,7614,2,Fashionistas,1/31/2021
